Id;ParentId;case_id;parent_case_id;Id_parent;Symptom__c;Incident_Reason__c;symptom_name;incident_reason_name;macro_symptom
500Qv00000PabkQIAR;;500Qv00000PabkQIAR;;;;;;;outro
500Qv00000PaeDYIAZ;;500Qv00000PaeDYIAZ;;;;;;;outro
500Qv00000Paf4gIAB;;500Qv00000Paf4gIAB;;;;;;;outro
500Qv00000PagbrIAB;;500Qv00000PagbrIAB;;;;;;;outro
500Qv00000PaivQIAR;;500Qv00000PaivQIAR;;;;;;;outro
500Qv00000PaltJIAR;;500Qv00000PaltJIAR;;;;;;;outro
500Qv00000PamNvIAJ;;500Qv00000PamNvIAJ;;;;;;;outro
500Qv00000PanVIIAZ;;500Qv00000PanVIIAZ;;;;;;;outro
500Qv00000PandMIAR;;500Qv00000PandMIAR;;;;;;;outro
500Qv00000PaqzsIAB;;500Qv00000PaqzsIAB;;;;;;;outro
500Qv00000PawqmIAB;;500Qv00000PawqmIAB;;;;;;;outro
500Qv00000PawtcIAB;;500Qv00000PawtcIAB;;;;;;;outro
500Qv00000Paz9xIAB;;500Qv00000Paz9xIAB;;;;;;;outro
500Qv00000PazBSIAZ;;500Qv00000PazBSIAZ;;;;;;;outro
500Qv00000Pb30gIAB;;500Qv00000Pb30gIAB;;;;;;;outro
500Qv00000Pb6EdIAJ;;500Qv00000Pb6EdIAJ;;;;;;;outro
500Qv00000Pb7deIAB;;500Qv00000Pb7deIAB;;;;;;;outro
500Qv00000PbDKeIAN;;500Qv00000PbDKeIAN;;;;;;;outro
500Qv00000PbEbyIAF;;500Qv00000PbEbyIAF;;;;;;;outro
500Qv00000PbQYHIA3;;500Qv00000PbQYHIA3;;;;;;;outro
500Qv00000PbVHvIAN;;500Qv00000PbVHvIAN;;;;;;;outro
500Qv00000PbVUmIAN;;500Qv00000PbVUmIAN;;;;;;;outro
500Qv00000PbYXQIA3;;500Qv00000PbYXQIA3;;;;;;;outro
500Qv00000PbcjAIAR;;500Qv00000PbcjAIAR;;;;;;;outro
500Qv00000PbhSfIAJ;;500Qv00000PbhSfIAJ;;;;;;;outro
500Qv00000Pbhz7IAB;;500Qv00000Pbhz7IAB;;;;;;;outro
500Qv00000PbkgeIAB;;500Qv00000PbkgeIAB;;;;;;;outro
500Qv00000Pbm60IAB;;500Qv00000Pbm60IAB;;;;;;;outro
500Qv00000PbmdfIAB;;500Qv00000PbmdfIAB;;;;;;;outro
500Qv00000PbmycIAB;;500Qv00000PbmycIAB;;;;;;;outro
500Qv00000PboZCIAZ;;500Qv00000PboZCIAZ;;;;;;;outro
500Qv00000PbqPWIAZ;;500Qv00000PbqPWIAZ;;;;;;;outro
500Qv00000PbtLmIAJ;;500Qv00000PbtLmIAJ;;;;;;;outro
500Qv00000PbtNLIAZ;;500Qv00000PbtNLIAZ;;;;;;;outro
500Qv00000PbtVPIAZ;;500Qv00000PbtVPIAZ;;;;;;;outro
500Qv00000PbtYjIAJ;;500Qv00000PbtYjIAJ;;;;;;;outro
500Qv00000Pbu3RIAR;;500Qv00000Pbu3RIAR;;;;;;;outro
500Qv00000Pbxu0IAB;;500Qv00000Pbxu0IAB;;;;;;;outro
500Qv00000PbzSwIAJ;;500Qv00000PbzSwIAJ;;;;;;;outro
500Qv00000Pc2c7IAB;;500Qv00000Pc2c7IAB;;;;;;;outro
500Qv00000Pc84oIAB;;500Qv00000Pc84oIAB;;;;;;;outro
500Qv00000Pc95bIAB;;500Qv00000Pc95bIAB;;;;;;;outro
500Qv00000PcAw6IAF;;500Qv00000PcAw6IAF;;;;;;;outro
500Qv00000PcBtnIAF;;500Qv00000PcBtnIAF;;;;;;;outro
500Qv00000PcBx8IAF;;500Qv00000PcBx8IAF;;;;;;;outro
500Qv00000PcEy4IAF;;500Qv00000PcEy4IAF;;;;;;;outro
500Qv00000PcITmIAN;;500Qv00000PcITmIAN;;;;;;;outro
500Qv00000PcIf3IAF;;500Qv00000PcIf3IAF;;;;;;;outro
500Qv00000PcJPqIAN;;500Qv00000PcJPqIAN;;;;;;;outro
500Qv00000PcKxSIAV;;500Qv00000PcKxSIAV;;;;;;;outro
500Qv00000PcLzaIAF;;500Qv00000PcLzaIAF;;;;;;;outro
500Qv00000PcOiyIAF;;500Qv00000PcOiyIAF;;;;;;;outro
500Qv00000PcRyVIAV;;500Qv00000PcRyVIAV;;;;;;;outro
500Qv00000PcczxIAB;;500Qv00000PcczxIAB;;;;;;;outro
500Qv00000PcgvtIAB;;500Qv00000PcgvtIAB;;;;;;;outro
500Qv00000PchX7IAJ;;500Qv00000PchX7IAJ;;;;;;;outro
500Qv00000PcjgvIAB;;500Qv00000PcjgvIAB;;;;;;;outro
500Qv00000PckTNIAZ;;500Qv00000PckTNIAZ;;;;;;;outro
500Qv00000PclFkIAJ;;500Qv00000PclFkIAJ;;;;;;;outro
500Qv00000PcmoRIAR;;500Qv00000PcmoRIAR;;;;;;;outro
500Qv00000Pcn4YIAR;;500Qv00000Pcn4YIAR;;;;;;;outro
500Qv00000PcnZBIAZ;;500Qv00000PcnZBIAZ;;;;;;;outro
500Qv00000Pcp1aIAB;;500Qv00000Pcp1aIAB;;;;;;;outro
500Qv00000PcrPvIAJ;;500Qv00000PcrPvIAJ;;;;;;;outro
500Qv00000PcuFpIAJ;;500Qv00000PcuFpIAJ;;;;;;;outro
500Qv00000PcudxIAB;;500Qv00000PcudxIAB;;;;;;;outro
500Qv00000Pcwe8IAB;;500Qv00000Pcwe8IAB;;;;;;;outro
500Qv00000PcxIRIAZ;;500Qv00000PcxIRIAZ;;;;;;;outro
500Qv00000PczNXIAZ;;500Qv00000PczNXIAZ;;;;;;;outro
500Qv00000Pd1SXIAZ;;500Qv00000Pd1SXIAZ;;;;;;;outro
500Qv00000Pd51SIAR;;500Qv00000Pd51SIAR;;;;;;;outro
500Qv00000Pd93aIAB;;500Qv00000Pd93aIAB;;;;;;;outro
500Qv00000PdCMJIA3;;500Qv00000PdCMJIA3;;;;;;;outro
500Qv00000PdFVdIAN;;500Qv00000PdFVdIAN;;;;;;;outro
500Qv00000PdNMmIAN;;500Qv00000PdNMmIAN;;;;;;;outro
500Qv00000PdP5JIAV;;500Qv00000PdP5JIAV;;;;;;;outro
500Qv00000PdWppIAF;;500Qv00000PdWppIAF;;;;;;;outro
500Qv00000PdY6vIAF;;500Qv00000PdY6vIAF;;;;;;;outro
500Qv00000Pdb4ZIAR;;500Qv00000Pdb4ZIAR;;;;;;;outro
500Qv00000PdcAMIAZ;;500Qv00000PdcAMIAZ;;;;;;;outro
500Qv00000PddpcIAB;;500Qv00000PddpcIAB;;;;;;;outro
500Qv00000PddvzIAB;;500Qv00000PddvzIAB;;;;;;;outro
500Qv00000PdgPIIAZ;;500Qv00000PdgPIIAZ;;;;;;;outro
500Qv00000PdkHYIAZ;;500Qv00000PdkHYIAZ;;;;;;;outro
500Qv00000PdoEhIAJ;;500Qv00000PdoEhIAJ;;;;;;;outro
500Qv00000PdqrbIAB;;500Qv00000PdqrbIAB;;;;;;;outro
500Qv00000PdyMHIAZ;;500Qv00000PdyMHIAZ;;;;;;;outro
500Qv00000PdzAFIAZ;;500Qv00000PdzAFIAZ;;;;;;;outro
500Qv00000Pe26TIAR;;500Qv00000Pe26TIAR;;;;;;;outro
500Qv00000Pe5ibIAB;;500Qv00000Pe5ibIAB;;;;;;;outro
500Qv00000Pe620IAB;;500Qv00000Pe620IAB;;;;;;;outro
500Qv00000PeAASIA3;;500Qv00000PeAASIA3;;;;;;;outro
500Qv00000PeAs5IAF;;500Qv00000PeAs5IAF;;;;;;;outro
500Qv00000PeBo6IAF;;500Qv00000PeBo6IAF;;;;;;;outro
500Qv00000PeHohIAF;;500Qv00000PeHohIAF;;;;;;;outro
500Qv00000PeKBOIA3;;500Qv00000PeKBOIA3;;;;;;;outro
500Qv00000PeL7VIAV;;500Qv00000PeL7VIAV;;;;;;;outro
500Qv00000PeLH9IAN;;500Qv00000PeLH9IAN;;;;;;;outro
500Qv00000PeLImIAN;;500Qv00000PeLImIAN;;;;;;;outro
500Qv00000PeN1AIAV;;500Qv00000PeN1AIAV;;;;;;;outro
500Qv00000PeRr9IAF;;500Qv00000PeRr9IAF;;;;;;;outro
500Qv00000PeSNXIA3;;500Qv00000PeSNXIA3;;;;;;;outro
500Qv00000PeTT7IAN;;500Qv00000PeTT7IAN;;;;;;;outro
500Qv00000PeVZnIAN;;500Qv00000PeVZnIAN;;;;;;;outro
500Qv00000PeWhAIAV;;500Qv00000PeWhAIAV;;;;;;;outro
500Qv00000PeXS3IAN;;500Qv00000PeXS3IAN;;;;;;;outro
500Qv00000PeeS0IAJ;;500Qv00000PeeS0IAJ;;;;;;;outro
500Qv00000PegerIAB;;500Qv00000PegerIAB;;;;;;;outro
500Qv00000PegoiIAB;;500Qv00000PegoiIAB;;;;;;;outro
500Qv00000PeiLpIAJ;;500Qv00000PeiLpIAJ;;;;;;;outro
500Qv00000Petp2IAB;;500Qv00000Petp2IAB;;;;;;;outro
500Qv00000PevFhIAJ;;500Qv00000PevFhIAJ;;;;;;;outro
500Qv00000PexClIAJ;;500Qv00000PexClIAJ;;;;;;;outro
500Qv00000Pf7dWIAR;;500Qv00000Pf7dWIAR;;;;;;;outro
500Qv00000Pf8jHIAR;;500Qv00000Pf8jHIAR;;;;;;;outro
500Qv00000Pf9x6IAB;;500Qv00000Pf9x6IAB;;;;;;;outro
500Qv00000PfBUAIA3;;500Qv00000PfBUAIA3;;;;;;;outro
500Qv00000PfCA8IAN;;500Qv00000PfCA8IAN;;;;;;;outro
500Qv00000PfCOmIAN;;500Qv00000PfCOmIAN;;;;;;;outro
500Qv00000PfQLHIA3;;500Qv00000PfQLHIA3;;;;;;;outro
500Qv00000PfSgKIAV;;500Qv00000PfSgKIAV;;;;;;;outro
500Qv00000PfSrnIAF;;500Qv00000PfSrnIAF;;;;;;;outro
500Qv00000PfX7wIAF;;500Qv00000PfX7wIAF;;;;;;;outro
500Qv00000PfZg5IAF;;500Qv00000PfZg5IAF;;;;;;;outro
500Qv00000PfZrCIAV;;500Qv00000PfZrCIAV;;;;;;;outro
500Qv00000PfnJMIAZ;;500Qv00000PfnJMIAZ;;;;;;;outro
500Qv00000PfrwQIAR;;500Qv00000PfrwQIAR;;;;;;;outro
500Qv00000PftLVIAZ;;500Qv00000PftLVIAZ;;;;;;;outro
500Qv00000PftwfIAB;;500Qv00000PftwfIAB;;;;;;;outro
500Qv00000PfvOyIAJ;;500Qv00000PfvOyIAJ;;;;;;;outro
500Qv00000Pfz9JIAR;;500Qv00000Pfz9JIAR;;;;;;;outro
500Qv00000Pg08jIAB;;500Qv00000Pg08jIAB;;;;;;;outro
500Qv00000Pg7IAIAZ;;500Qv00000Pg7IAIAZ;;;;;;;outro
500Qv00000Pg7uwIAB;;500Qv00000Pg7uwIAB;;;;;;;outro
500Qv00000PgHhCIAV;;500Qv00000PgHhCIAV;;;;;;;outro
500Qv00000PgVQoIAN;;500Qv00000PgVQoIAN;;;;;;;outro
500Qv00000PgVSXIA3;;500Qv00000PgVSXIA3;;;;;;;outro
500Qv00000PgawkIAB;;500Qv00000PgawkIAB;;;;;;;outro
500Qv00000PgeZ0IAJ;;500Qv00000PgeZ0IAJ;;;;;;;outro
500Qv00000PggxKIAR;;500Qv00000PggxKIAR;;;;;;;outro
500Qv00000Pgk1gIAB;;500Qv00000Pgk1gIAB;;;;;;;outro
500Qv00000PglIfIAJ;500Qv00000Rlp7iIAB;500Qv00000PglIfIAJ;500Qv00000Rlp7iIAB;500Qv00000Rlp7iIAB;;;;;outro
500Qv00000PgnFxIAJ;;500Qv00000PgnFxIAJ;;;;;;;outro
500Qv00000PgtUpIAJ;;500Qv00000PgtUpIAJ;;;;;;;outro
500Qv00000PguvXIAR;;500Qv00000PguvXIAR;;;;;;;outro
500Qv00000PgyjBIAR;;500Qv00000PgyjBIAR;;;;;;;outro
500Qv00000Ph03DIAR;;500Qv00000Ph03DIAR;;;;;;;outro
500Qv00000PhDGhIAN;;500Qv00000PhDGhIAN;;;;;;;outro
500Qv00000PhPfyIAF;;500Qv00000PhPfyIAF;;;;;;;outro
500Qv00000PhRxzIAF;;500Qv00000PhRxzIAF;;;;;;;outro
500Qv00000PhVQNIA3;;500Qv00000PhVQNIA3;;;;;;;outro
500Qv00000PhdfkIAB;;500Qv00000PhdfkIAB;;;;;;;outro
500Qv00000Phl3mIAB;;500Qv00000Phl3mIAB;;;;;;;outro
500Qv00000Pi0tzIAB;;500Qv00000Pi0tzIAB;;;;;;;outro
500Qv00000Pi2uQIAR;;500Qv00000Pi2uQIAR;;;;;;;outro
500Qv00000Pi68DIAR;;500Qv00000Pi68DIAR;;;;;;;outro
500Qv00000Pi7p5IAB;;500Qv00000Pi7p5IAB;;;;;;;outro
500Qv00000PiELxIAN;;500Qv00000PiELxIAN;;;;;;;outro
500Qv00000PiEllIAF;;500Qv00000PiEllIAF;;;;;;;outro
500Qv00000PiuMhIAJ;;500Qv00000PiuMhIAJ;;;;;;;outro
500Qv00000PivNgIAJ;;500Qv00000PivNgIAJ;;;;;;;outro
500Qv00000Pj00sIAB;;500Qv00000Pj00sIAB;;;;;;;outro
500Qv00000Pj2oxIAB;;500Qv00000Pj2oxIAB;;;;;;;outro
500Qv00000Pj6m3IAB;;500Qv00000Pj6m3IAB;;;;;;;outro
500Qv00000PjELQIA3;;500Qv00000PjELQIA3;;;;;;;outro
500Qv00000PjKAhIAN;;500Qv00000PjKAhIAN;;;;;;;outro
500Qv00000PjU0ZIAV;;500Qv00000PjU0ZIAV;;;;;;;outro
500Qv00000PjbmdIAB;;500Qv00000PjbmdIAB;;;;;;;outro
500Qv00000PjhaUIAR;;500Qv00000PjhaUIAR;;;;;;;outro
500Qv00000PjlcKIAR;;500Qv00000PjlcKIAR;;;;;;;outro
500Qv00000Pjx7BIAR;;500Qv00000Pjx7BIAR;;;;;;;outro
500Qv00000PjzVlIAJ;;500Qv00000PjzVlIAJ;;;;;;;outro
500Qv00000Pk8zxIAB;;500Qv00000Pk8zxIAB;;;;;;;outro
500Qv00000PkDlbIAF;;500Qv00000PkDlbIAF;;;;;;;outro
500Qv00000PkE0AIAV;;500Qv00000PkE0AIAV;;;;;;;outro
500Qv00000PkM5jIAF;;500Qv00000PkM5jIAF;;;;;;;outro
500Qv00000PkMs5IAF;;500Qv00000PkMs5IAF;;;;;;;outro
500Qv00000PkOx5IAF;;500Qv00000PkOx5IAF;;;;;;;outro
500Qv00000PkScdIAF;;500Qv00000PkScdIAF;;;;;;;outro
500Qv00000PkSkXIAV;;500Qv00000PkSkXIAV;;;;;;;outro
500Qv00000PkTDWIA3;;500Qv00000PkTDWIA3;;;;;;;outro
500Qv00000PkUclIAF;;500Qv00000PkUclIAF;;;;;;;outro
500Qv00000PkWBZIA3;;500Qv00000PkWBZIA3;;;;;;;outro
500Qv00000PkX7XIAV;;500Qv00000PkX7XIAV;;;;;;;outro
500Qv00000PkYzeIAF;;500Qv00000PkYzeIAF;;;;;;;outro
500Qv00000PkZSfIAN;;500Qv00000PkZSfIAN;;;;;;;outro
500Qv00000PkZamIAF;;500Qv00000PkZamIAF;;;;;;;outro
500Qv00000PkZanIAF;;500Qv00000PkZanIAF;;;;;;;outro
500Qv00000PkZj6IAF;;500Qv00000PkZj6IAF;;;;;;;outro
500Qv00000PkdmNIAR;;500Qv00000PkdmNIAR;;;;;;;outro
500Qv00000PkdoAIAR;;500Qv00000PkdoAIAR;;;;;;;outro
500Qv00000PkeFpIAJ;;500Qv00000PkeFpIAJ;;;;;;;outro
500Qv00000PkeleIAB;;500Qv00000PkeleIAB;;;;;;;outro
500Qv00000PkeypIAB;;500Qv00000PkeypIAB;;;;;;;outro
500Qv00000PkfZdIAJ;;500Qv00000PkfZdIAJ;;;;;;;outro
500Qv00000PkfbFIAR;;500Qv00000PkfbFIAR;;;;;;;outro
500Qv00000PkfcsIAB;;500Qv00000PkfcsIAB;;;;;;;outro
500Qv00000Pkft5IAB;;500Qv00000Pkft5IAB;;;;;;;outro
500Qv00000PkoBgIAJ;;500Qv00000PkoBgIAJ;;;;;;;outro
500Qv00000PkwdjIAB;;500Qv00000PkwdjIAB;;;;;;;outro
500Qv00000PkwttIAB;;500Qv00000PkwttIAB;;;;;;;outro
500Qv00000Pkxd9IAB;;500Qv00000Pkxd9IAB;;;;;;;outro
500Qv00000Pl0hMIAR;;500Qv00000Pl0hMIAR;;;;;;;outro
500Qv00000Pl6gPIAR;;500Qv00000Pl6gPIAR;;;;;;;outro
500Qv00000Pl8odIAB;;500Qv00000Pl8odIAB;;;;;;;outro
500Qv00000PlC2cIAF;;500Qv00000PlC2cIAF;;;;;;;outro
500Qv00000PlJ5dIAF;;500Qv00000PlJ5dIAF;;;;;;;outro
500Qv00000PlWa2IAF;;500Qv00000PlWa2IAF;;;;;;;outro
500Qv00000PlWrjIAF;;500Qv00000PlWrjIAF;;;;;;;outro
500Qv00000PllOTIAZ;;500Qv00000PllOTIAZ;;;;;;;outro
500Qv00000PlmW0IAJ;;500Qv00000PlmW0IAJ;;;;;;;outro
500Qv00000PlqmRIAR;;500Qv00000PlqmRIAR;;;;;;;outro
500Qv00000PluA4IAJ;;500Qv00000PluA4IAJ;;;;;;;outro
500Qv00000PlxhTIAR;;500Qv00000PlxhTIAR;;;;;;;outro
500Qv00000PlyiKIAR;;500Qv00000PlyiKIAR;;;;;;;outro
500Qv00000Pm35OIAR;;500Qv00000Pm35OIAR;;;;;;;outro
500Qv00000PmL2CIAV;;500Qv00000PmL2CIAV;;;;;;;outro
500Qv00000PmOUpIAN;;500Qv00000PmOUpIAN;;;;;;;outro
500Qv00000PmWAtIAN;;500Qv00000PmWAtIAN;;;;;;;outro
500Qv00000PmY1FIAV;;500Qv00000PmY1FIAV;;;;;;;outro
500Qv00000PmYfPIAV;;500Qv00000PmYfPIAV;;;;;;;outro
500Qv00000PmZYAIA3;;500Qv00000PmZYAIA3;;;;;;;outro
500Qv00000PmZmrIAF;;500Qv00000PmZmrIAF;;;;;;;outro
500Qv00000PmblsIAB;;500Qv00000PmblsIAB;;;;;;;outro
500Qv00000Pmc1SIAR;;500Qv00000Pmc1SIAR;;;;;;;outro
500Qv00000Pmk76IAB;;500Qv00000Pmk76IAB;;;;;;;outro
500Qv00000Pmn4vIAB;;500Qv00000Pmn4vIAB;;;;;;;outro
500Qv00000Pmx96IAB;;500Qv00000Pmx96IAB;;;;;;;outro
500Qv00000Pmy8MIAR;;500Qv00000Pmy8MIAR;;;;;;;outro
500Qv00000PmymnIAB;;500Qv00000PmymnIAB;;;;;;;outro
500Qv00000PmzngIAB;;500Qv00000PmzngIAB;;;;;;;outro
500Qv00000Pn8ngIAB;;500Qv00000Pn8ngIAB;;;;;;;outro
500Qv00000PnD5wIAF;;500Qv00000PnD5wIAF;;;;;;;outro
500Qv00000PnIGkIAN;;500Qv00000PnIGkIAN;;;;;;;outro
500Qv00000PnLHrIAN;;500Qv00000PnLHrIAN;;;;;;;outro
500Qv00000PnMM4IAN;;500Qv00000PnMM4IAN;;;;;;;outro
500Qv00000PnO2xIAF;;500Qv00000PnO2xIAF;;;;;;;outro
500Qv00000PnOKnIAN;;500Qv00000PnOKnIAN;;;;;;;outro
500Qv00000PnSJMIA3;;500Qv00000PnSJMIA3;;;;;;;outro
500Qv00000PnSmNIAV;;500Qv00000PnSmNIAV;;;;;;;outro
500Qv00000PnSmOIAV;;500Qv00000PnSmOIAV;;;;;;;outro
500Qv00000PnTP5IAN;;500Qv00000PnTP5IAN;;;;;;;outro
500Qv00000PnTYkIAN;;500Qv00000PnTYkIAN;;;;;;;outro
500Qv00000PnTx1IAF;;500Qv00000PnTx1IAF;;;;;;;outro
500Qv00000PnZizIAF;;500Qv00000PnZizIAF;;;;;;;outro
500Qv00000PnrRPIAZ;;500Qv00000PnrRPIAZ;;;;;;;outro
500Qv00000Pnwe5IAB;;500Qv00000Pnwe5IAB;;;;;;;outro
500Qv00000Po2yKIAR;;500Qv00000Po2yKIAR;;;;;;;outro
500Qv00000Po3B8IAJ;;500Qv00000Po3B8IAJ;;;;;;;outro
500Qv00000Po5B3IAJ;;500Qv00000Po5B3IAJ;;;;;;;outro
500Qv00000Po7JYIAZ;;500Qv00000Po7JYIAZ;;;;;;;outro
500Qv00000Po8XQIAZ;;500Qv00000Po8XQIAZ;;;;;;;outro
500Qv00000PoAIkIAN;;500Qv00000PoAIkIAN;;;;;;;outro
500Qv00000PoLHSIA3;;500Qv00000PoLHSIA3;;;;;;;outro
500Qv00000PoNuCIAV;;500Qv00000PoNuCIAV;;;;;;;outro
500Qv00000PoP1lIAF;;500Qv00000PoP1lIAF;;;;;;;outro
500Qv00000PoVAMIA3;;500Qv00000PoVAMIA3;;;;;;;outro
500Qv00000PoVqDIAV;;500Qv00000PoVqDIAV;;;;;;;outro
500Qv00000PoeK7IAJ;;500Qv00000PoeK7IAJ;;;;;;;outro
500Qv00000Pok2xIAB;;500Qv00000Pok2xIAB;;;;;;;outro
500Qv00000PokKcIAJ;;500Qv00000PokKcIAJ;;;;;;;outro
500Qv00000PorxFIAR;;500Qv00000PorxFIAR;;;;;;;outro
500Qv00000PoyVpIAJ;;500Qv00000PoyVpIAJ;;;;;;;outro
500Qv00000PozoWIAR;;500Qv00000PozoWIAR;;;;;;;outro
500Qv00000Pp5TvIAJ;;500Qv00000Pp5TvIAJ;;;;;;;outro
500Qv00000PpC8oIAF;;500Qv00000PpC8oIAF;;;;;;;outro
500Qv00000PpFDIIA3;;500Qv00000PpFDIIA3;;;;;;;outro
500Qv00000PpKhaIAF;;500Qv00000PpKhaIAF;;;;;;;outro
500Qv00000PpPm7IAF;;500Qv00000PpPm7IAF;;;;;;;outro
500Qv00000Ppjo4IAB;;500Qv00000Ppjo4IAB;;;;;;;outro
500Qv00000PpkddIAB;;500Qv00000PpkddIAB;;;;;;;outro
500Qv00000PplmgIAB;;500Qv00000PplmgIAB;;;;;;;outro
500Qv00000PppDQIAZ;;500Qv00000PppDQIAZ;;;;;;;outro
500Qv00000Ppq30IAB;;500Qv00000Ppq30IAB;;;;;;;outro
500Qv00000PpvXLIAZ;;500Qv00000PpvXLIAZ;;;;;;;outro
500Qv00000PpyOxIAJ;;500Qv00000PpyOxIAJ;;;;;;;outro
500Qv00000Pq3l2IAB;;500Qv00000Pq3l2IAB;;;;;;;outro
500Qv00000Pq4E1IAJ;;500Qv00000Pq4E1IAJ;;;;;;;outro
500Qv00000Pq52AIAR;;500Qv00000Pq52AIAR;;;;;;;outro
500Qv00000PqA4wIAF;;500Qv00000PqA4wIAF;;;;;;;outro
500Qv00000PqAzTIAV;;500Qv00000PqAzTIAV;;;;;;;outro
500Qv00000PqCMuIAN;;500Qv00000PqCMuIAN;;;;;;;outro
500Qv00000PqCd1IAF;;500Qv00000PqCd1IAF;;;;;;;outro
500Qv00000PqEN4IAN;;500Qv00000PqEN4IAN;;;;;;;outro
500Qv00000PqFhPIAV;;500Qv00000PqFhPIAV;;;;;;;outro
500Qv00000PqFpOIAV;;500Qv00000PqFpOIAV;;;;;;;outro
500Qv00000PqG0fIAF;;500Qv00000PqG0fIAF;;;;;;;outro
500Qv00000PqG42IAF;;500Qv00000PqG42IAF;;;;;;;outro
500Qv00000PqHeUIAV;;500Qv00000PqHeUIAV;;;;;;;outro
500Qv00000PqHj8IAF;;500Qv00000PqHj8IAF;;;;;;;outro
500Qv00000PqHxpIAF;;500Qv00000PqHxpIAF;;;;;;;outro
500Qv00000PqMMWIA3;;500Qv00000PqMMWIA3;;;;;;;outro
500Qv00000PqSOPIA3;;500Qv00000PqSOPIA3;;;;;;;outro
500Qv00000PqWKFIA3;;500Qv00000PqWKFIA3;;;;;;;outro
500Qv00000PqallIAB;;500Qv00000PqallIAB;;;;;;;outro
500Qv00000PqcPNIAZ;;500Qv00000PqcPNIAZ;;;;;;;outro
500Qv00000PqehkIAB;;500Qv00000PqehkIAB;;;;;;;outro
500Qv00000PqfC7IAJ;;500Qv00000PqfC7IAJ;;;;;;;outro
500Qv00000PqgRSIAZ;;500Qv00000PqgRSIAZ;;;;;;;outro
500Qv00000PqhagIAB;;500Qv00000PqhagIAB;;;;;;;outro
500Qv00000PqkAIIAZ;;500Qv00000PqkAIIAZ;;;;;;;outro
500Qv00000PqmIMIAZ;;500Qv00000PqmIMIAZ;;;;;;;outro
500Qv00000PqmLlIAJ;;500Qv00000PqmLlIAJ;;;;;;;outro
500Qv00000PqnOIIAZ;;500Qv00000PqnOIIAZ;;;;;;;outro
500Qv00000Pqu38IAB;;500Qv00000Pqu38IAB;;;;;;;outro
500Qv00000PqucSIAR;;500Qv00000PqucSIAR;;;;;;;outro
500Qv00000PquuOIAR;;500Qv00000PquuOIAR;;;;;;;outro
500Qv00000PqvOzIAJ;;500Qv00000PqvOzIAJ;;;;;;;outro
500Qv00000PqwL2IAJ;;500Qv00000PqwL2IAJ;;;;;;;outro
500Qv00000PqwphIAB;;500Qv00000PqwphIAB;;;;;;;outro
500Qv00000PqxU0IAJ;;500Qv00000PqxU0IAJ;;;;;;;outro
500Qv00000PqyOJIAZ;;500Qv00000PqyOJIAZ;;;;;;;outro
500Qv00000Pr58KIAR;;500Qv00000Pr58KIAR;;;;;;;outro
500Qv00000Pr6XQIAZ;;500Qv00000Pr6XQIAZ;;;;;;;outro
500Qv00000Pr84YIAR;;500Qv00000Pr84YIAR;;;;;;;outro
500Qv00000Pr84ZIAR;;500Qv00000Pr84ZIAR;;;;;;;outro
500Qv00000Pr8UVIAZ;;500Qv00000Pr8UVIAZ;;;;;;;outro
500Qv00000PrB0uIAF;;500Qv00000PrB0uIAF;;;;;;;outro
500Qv00000PrEt4IAF;;500Qv00000PrEt4IAF;;;;;;;outro
500Qv00000PrEukIAF;;500Qv00000PrEukIAF;;;;;;;outro
500Qv00000PrF5sIAF;;500Qv00000PrF5sIAF;;;;;;;outro
500Qv00000PrFSTIA3;;500Qv00000PrFSTIA3;;;;;;;outro
500Qv00000PrGTdIAN;;500Qv00000PrGTdIAN;;;;;;;outro
500Qv00000PrHHVIA3;;500Qv00000PrHHVIA3;;;;;;;outro
500Qv00000PrHMVIA3;;500Qv00000PrHMVIA3;;;;;;;outro
500Qv00000PrLWNIA3;;500Qv00000PrLWNIA3;;;;;;;outro
500Qv00000PrNUpIAN;;500Qv00000PrNUpIAN;;;;;;;outro
500Qv00000PrPTXIA3;;500Qv00000PrPTXIA3;;;;;;;outro
500Qv00000PrPi1IAF;;500Qv00000PrPi1IAF;;;;;;;outro
500Qv00000PrPn5IAF;;500Qv00000PrPn5IAF;;;;;;;outro
500Qv00000PrT5iIAF;;500Qv00000PrT5iIAF;;;;;;;outro
500Qv00000PrUJJIA3;;500Qv00000PrUJJIA3;;;;;;;outro
500Qv00000PrUYGIA3;;500Qv00000PrUYGIA3;;;;;;;outro
500Qv00000PrUj8IAF;;500Qv00000PrUj8IAF;;;;;;;outro
500Qv00000PrVQkIAN;;500Qv00000PrVQkIAN;;;;;;;outro
500Qv00000PrZKfIAN;;500Qv00000PrZKfIAN;;;;;;;outro
500Qv00000PrbctIAB;;500Qv00000PrbctIAB;;;;;;;outro
500Qv00000PrfBfIAJ;;500Qv00000PrfBfIAJ;;;;;;;outro
500Qv00000PrjC3IAJ;;500Qv00000PrjC3IAJ;;;;;;;outro
500Qv00000PrkPqIAJ;;500Qv00000PrkPqIAJ;;;;;;;outro
500Qv00000PrxIZIAZ;;500Qv00000PrxIZIAZ;;;;;;;outro
500Qv00000Ps09bIAB;;500Qv00000Ps09bIAB;;;;;;;outro
500Qv00000Ps0KxIAJ;;500Qv00000Ps0KxIAJ;;;;;;;outro
500Qv00000PsDV7IAN;;500Qv00000PsDV7IAN;;;;;;;outro
