Id;OwnerId;IsDeleted;Name;CurrencyIsoCode;CreatedDate;CreatedById;LastModifiedDate;LastModifiedById;SystemModstamp;Construction__c;Product__c;Gestao_de_Consumos__c;Interconnection_Site__c;Interconnection_Voltage_Level__c;Installation_Type__c;Mobi_E_Connection__c;Technical_Observations__c;Number_of_Charging_Stations__c;Number_of_Equipment_Installed_PIEE__c;Designacao_Local_Interligacao__c;Nivel_Tensao__c;TRE_OPC__c;Asset__c;EV_Charge_Connection__c;Source__c;Responsibility_for_TRE__c;Construction_Name__c;Generate_Template__c;Technical_Control_Template__c;MOBI_E_DPC_Connection__c;Quote__c;Electric_Mobility_Type__c;POD_Production__c;ct_id;salesforce_id;origem;numero_postos_carregamento
a2p7S000000pAETQA2;0057S000000YQiIQAW;False;CT-0061720;EUR;2023-08-04T14:39:11.000+0000;0057S000000YQiIQAW;2025-09-30T19:06:29.000+0000;005b0000005zonLAAQ;2026-06-23T16:52:58.000+0000;a2K7S000000gREzUAM;01t3X00000HOZfAQAX;False;;;B;True;;1.0;0.0;;BT;0037S00000FL6ifQAD;02i7S000008MKc1QAG;False;GO;Partner;GO_Mercado da Pedra - Comércio de Rochas Ornamentais Lda_01246030;False;;False;;;;a2p7S000000pAETQA2;02i7S000008MKc1QAG;GO;1.0
a2p7S000000pCXOQA2;0057S000000YQiIQAW;False;CT-0067182;EUR;2023-09-13T15:40:53.000+0000;0057S000000YQiIQAW;2025-09-30T19:06:31.000+0000;005b0000005zonLAAQ;2026-06-23T16:52:58.000+0000;a2K7S000000gTMhUAM;01t3X00000HOZfAQAX;False;;;B;True;;1.0;0.0;;MT;0037S00000FL6ifQAD;02i7S000008MKc6QAG;False;GO;Partner;GO_VINUSOALLEIRUS, LDA_01611882;False;;False;;;;a2p7S000000pCXOQA2;02i7S000008MKc6QAG;GO;1.0
a2p7S000000TeFIQA0;0057S000000YQiIQAW;False;CT-0071937;EUR;2023-10-23T15:48:52.000+0000;0057S000000YQiIQAW;2025-09-30T19:06:29.000+0000;005b0000005zonLAAQ;2026-06-23T16:52:58.000+0000;a2K7S0000015NSHUA2;01t3X00000IpIctQAF;False;;;;False;;1.0;0.0;;;;02i7S000008MKcBQAW;False;GO;;GO_EUROABATE - MATADOURO INDUSTRIAL, LDA_01578138;False;;False;;;;a2p7S000000TeFIQA0;02i7S000008MKcBQAW;GO;1.0
a2p7S000000wqoSQAQ;0057S000001FFIeQAO;False;CT-0046547;EUR;2022-12-23T10:52:22.000+0000;0057S000001FFIeQAO;2025-09-30T19:06:31.000+0000;005b0000005zonLAAQ;2026-06-23T16:52:58.000+0000;a2K7S000000kOhxUAE;01t3X00000HOZfAQAX;False;;;C;True;;1.0;0.0;Portinhola E-Redes;BT;0037S00000FL6ifQAD;02i7S000008MLhlQAG;False;GO;EDP C;GO_MUNICIPIO MIRANDA DOURO_01409692;False;;False;;;;a2p7S000000wqoSQAQ;02i7S000008MLhlQAG;GO;1.0
a2p7S000000wr0dQAA;0057S000001EnsKQAS;False;CT-0047005;EUR;2023-01-03T16:24:42.000+0000;0057S000001EnsKQAS;2025-09-30T19:06:31.000+0000;005b0000005zonLAAQ;2026-06-23T16:52:58.000+0000;a2K7S000000kOuNUAU;01t3X00000HOZfAQAX;False;;;B;True;;1.0;0.0;;BT;0037S00000FL6ifQAD;02i7S000008MhutQAC;False;GO;EDP C;GO_ASCENDUM AUTOMOVEIS, UNIPESSOAL, LDA_01456755;False;;False;;;;a2p7S000000wr0dQAA;02i7S000008MhutQAC;GO;1.0
a2p7S000000pCyEQAU;0057S000000YQiIQAW;False;CT-0068466;EUR;2023-09-25T15:23:59.000+0000;0057S000000YQiIQAW;2025-09-30T19:06:31.000+0000;005b0000005zonLAAQ;2026-06-23T16:52:58.000+0000;a2K7S000000gTw0UAE;01t3X00000HOZfAQAX;False;;;B;True;;1.0;0.0;QVE dedicado ao carregador;MT;0037S00000FL6ifQAD;02i7S000008MhuyQAC;False;GO;EDP C;GO_Diverlanhoso - Actividades Desportivas, Lda._01648836;False;;False;;;;a2p7S000000pCyEQAU;02i7S000008MhuyQAC;GO;1.0
a2p7S000000wr6RQAQ;0057S000001EnsKQAS;False;CT-0047200;EUR;2023-01-05T12:03:59.000+0000;0057S000001EnsKQAS;2025-09-30T19:06:31.000+0000;005b0000005zonLAAQ;2026-06-23T16:52:58.000+0000;a2K7S000000kP7fUAE;01t3X00000HOZfAQAX;False;;;C;True;;1.0;0.0;;BT;0037S00000FL6ifQAD;02i7S000008Mhv3QAC;False;GO;Partner;GO_BK PORTUGAL, S.A._01458090;False;;False;;;;a2p7S000000wr6RQAQ;02i7S000008Mhv3QAC;GO;1.0
a2p7S000000pB6fQAE;0057S000001FFIeQAO;False;CT-0064516;EUR;2023-08-30T10:35:43.000+0000;0057S000001FFIeQAO;2025-09-30T19:06:31.000+0000;005b0000005zonLAAQ;2026-06-23T16:52:58.000+0000;a2K7S000000gSS9UAM;01t3X00000HOZfAQAX;False;;;B;True;;1.0;0.0;;MT;0037S00000FL6ifQAD;02i7S000008Mti5QAC;False;GO;EDP C;GO_Sistemas McDonalds Portugal Lda_01675830;False;;False;;;;a2p7S000000pB6fQAE;02i7S000008Mti5QAC;GO;1.0
a2p7S000000pAjMQAU;0057S000000YQiIQAW;False;CT-0063311;EUR;2023-08-22T11:07:42.000+0000;0057S000000YQiIQAW;2025-09-30T19:06:31.000+0000;005b0000005zonLAAQ;2026-06-23T16:52:58.000+0000;a2K7S000000gRqtUAE;01t3X00000HOZfAQAX;False;;;C;True;;1.0;0.0;Q cliente;BT;0037S00000FL6ifQAD;02i7S000008N1mxQAC;False;GO;EDP C;GO_Pedro Ferreira & Ferreira - Inv. e Exploração Hoteleira, Lda_01494851;False;;False;;;;a2p7S000000pAjMQAU;02i7S000008N1mxQAC;GO;1.0
a2p7S000000pAEOQA2;0057S000000YQiIQAW;False;CT-0061719;EUR;2023-08-04T13:39:52.000+0000;0057S000000YQiIQAW;2025-09-30T19:06:29.000+0000;005b0000005zonLAAQ;2026-06-23T16:52:58.000+0000;a2K7S000000gREuUAM;01t3X00000HOZfAQAX;False;;;B;True;;1.0;0.0;Q cliente;MT;0037S00000FL6ifQAD;02i7S000008N4iGQAS;False;GO;EDP C;GO_JASE - Joaquim Afonso Emp Tur. Lda_01512915;False;;False;;;;a2p7S000000pAEOQA2;02i7S000008N4iGQAS;GO;1.0
a2p7S000000pCSwQAM;0057S000000YQiIQAW;False;CT-0066948;EUR;2023-09-12T17:47:30.000+0000;0057S000000YQiIQAW;2025-09-30T19:06:31.000+0000;005b0000005zonLAAQ;2026-06-23T16:52:58.000+0000;a2K7S000000gTHMUA2;01t3X00000HOZfAQAX;False;;;C;True;;1.0;0.0;Q Lavandaria;BT;0037S00000FL6ifQAD;02i7S000008N4jpQAC;False;GO;EDP C;GO_Correia Silva e Cia Lda._01510547;False;;False;;;;a2p7S000000pCSwQAM;02i7S000008N4jpQAC;GO;1.0
a2p7S000000pCjiQAE;0057S000000YQiIQAW;False;CT-0067821;EUR;2023-09-19T14:45:29.000+0000;0057S000000YQiIQAW;2025-09-30T19:06:31.000+0000;005b0000005zonLAAQ;2026-06-23T16:52:58.000+0000;a2K7S000000gTcFUAU;01t3X00000HOZfAQAX;False;;;C;True;;1.0;0.0;;BT;0037S00000FMLaKQAX;02i7S000008NDiFQAW;False;GO;EDP C;GO_CLARA ALEXANDRE & MENDES, LDA_01512179;False;;False;;;;a2p7S000000pCjiQAE;02i7S000008NDiFQAW;GO;1.0
a2p7S000000ThnCQAS;0053X00000CS3iMQAT;False;CT-0080336;EUR;2023-12-28T08:44:37.000+0000;0053X00000CS3iMQAT;2024-08-14T09:00:57.000+0000;005b0000000c1ccAAA;2026-06-23T16:52:58.000+0000;;01t3X00000HOZfAQAX;False;;;B;True;;1.0;0.0;;MT;0037S00000FMLaKQAX;02i7S000008NDiKQAW;False;GA;EDP C;;False;;False;;;;a2p7S000000ThnCQAS;02i7S000008NDiKQAW;GA;1.0
a2p7S000000ThnHQAS;0053X00000CS3iMQAT;False;CT-0080337;EUR;2023-12-28T08:44:43.000+0000;0053X00000CS3iMQAT;2024-08-14T09:00:57.000+0000;005b0000000c1ccAAA;2026-06-23T16:52:58.000+0000;;01t3X00000HOZfAQAX;False;;;B;True;;1.0;0.0;;MT;0037S00000FMLaKQAX;02i7S000008NDiPQAW;False;GA;EDP C;;False;;False;;;;a2p7S000000ThnHQAS;02i7S000008NDiPQAW;GA;1.0
a2p7S000000TeEKQA0;0057S000000YQiIQAW;False;CT-0071925;EUR;2023-10-23T10:14:28.000+0000;0057S000000YQiIQAW;2025-09-30T19:06:29.000+0000;005b0000005zonLAAQ;2026-06-23T16:52:58.000+0000;a2K7S0000015NRsUAM;01t3X00000HOZfAQAX;False;;;B;True;;1.0;0.0;;MT;003Qv00000CC9S1IAL;02i7S000008NTGgQAO;False;GO;EDP C;GO_TURIZUR-EMPREENDIMENTOS TURISTICOS DE ALJEZUR, LDA._01730170;False;;False;;;;a2p7S000000TeEKQA0;02i7S000008NTGgQAO;GO;1.0
a2p7S0000019WFvQAM;0057S000000YQiIQAW;False;CT-0054773;EUR;2023-05-18T17:13:50.000+0000;0057S000000YQiIQAW;2025-09-30T19:06:33.000+0000;005b0000005zonLAAQ;2026-06-23T16:52:58.000+0000;a2K7S0000008lD3UAI;01t3X00000HOZfAQAX;False;;;B;True;;1.0;0.0;;BT;0033X00003VHz8dQAD;02i7S000008NlPKQA0;False;GO;EDP C;GO_INTER PONTE DE SÔR SUPERMERCADOS, LDA_01340601;False;;True;;;;a2p7S0000019WFvQAM;02i7S000008NlPKQA0;GO;1.0
a2p7S000000pAaeQAE;0057S000000YQiIQAW;False;CT-0062820;EUR;2023-08-18T15:28:57.000+0000;0057S000000YQiIQAW;2025-09-30T19:06:31.000+0000;005b0000005zonLAAQ;2026-06-23T16:52:58.000+0000;a2K7S000000gRhhUAE;01t3X00000HOZfAQAX;False;;;C;True;;1.0;0.0;;BT;0037S00000FMLaKQAX;02i7S000008NpLXQA0;False;GO;EDP C;GO_INTERMERCEANA-SUPERMERCADOS, LDA_01570197;False;;False;;;;a2p7S000000pAaeQAE;02i7S000008NpLXQA0;GO;1.0
a2p7S000000Ti22QAC;0053X00000CS3iMQAT;False;CT-0081013;EUR;2024-01-08T08:42:31.000+0000;0053X00000CS3iMQAT;2024-08-14T09:13:31.000+0000;005b0000000c1ccAAA;2026-06-23T16:52:58.000+0000;;01t3X00000IpIbqQAF;False;;;;False;;1.0;0.0;;;;02i7S000008NyYUQA0;False;GA;;;False;;False;;;;a2p7S000000Ti22QAC;02i7S000008NyYUQA0;GA;1.0
a2p7S000000Ti27QAC;0053X00000CS3iMQAT;False;CT-0081014;EUR;2024-01-08T08:42:37.000+0000;0053X00000CS3iMQAT;2024-08-14T09:13:31.000+0000;005b0000000c1ccAAA;2026-06-23T16:52:58.000+0000;;01t3X00000IpIbqQAF;False;;;;False;;1.0;0.0;;;;02i7S000008NyYZQA0;False;GA;;;False;;False;;;;a2p7S000000Ti27QAC;02i7S000008NyYZQA0;GA;1.0
a2p7S0000019YmrQAE;0057S000000YQiIQAW;False;CT-0061119;EUR;2023-08-01T10:50:41.000+0000;0057S000000YQiIQAW;2025-09-30T19:06:33.000+0000;005b0000005zonLAAQ;2026-06-23T16:52:58.000+0000;a2K7S0000008o1lUAA;01t3X00000HOZfAQAX;False;;;C;True;;1.0;0.0;;BT;0037S00000FL6ifQAD;02i7S000008O6YXQA0;False;GO;EDP C;GO_BIOCANT PARK, S.A._01283139;False;;False;;;;a2p7S0000019YmrQAE;02i7S000008O6YXQA0;GO;1.0
a2p7S000000pAWXQA2;0057S000000YQiIQAW;False;CT-0062594;EUR;2023-08-17T16:09:10.000+0000;0057S000000YQiIQAW;2025-09-30T19:06:31.000+0000;005b0000005zonLAAQ;2026-06-23T16:52:58.000+0000;a2K7S000000gRdLUAU;01t3X00000HOZfAQAX;False;;;;True;;1.0;0.0;;;;02i7S000008O6YcQAK;False;GO;;GO_COIMBRA APARTHOTEL,S.A._01524467;False;;False;;;;a2p7S000000pAWXQA2;02i7S000008O6YcQAK;GO;1.0
a2p7S000000pCgoQAE;0057S000000YQiIQAW;False;CT-0067684;EUR;2023-09-18T15:05:45.000+0000;0057S000000YQiIQAW;2025-09-30T19:06:31.000+0000;005b0000005zonLAAQ;2026-06-23T16:52:58.000+0000;a2K7S000000gTZGUA2;01t3X00000HOZfAQAX;False;;;C;True;;1.0;0.0;Q cliente;BT;0037S00000FL6ifQAD;02i7S000008O6YhQAK;False;GO;EDP C;GO_BIOCANT PARK, S.A._01311390;False;;False;;;;a2p7S000000pCgoQAE;02i7S000008O6YhQAK;GO;1.0
a2p7S000000wryJQAQ;0057S000001neFLQAY;False;CT-0049174;EUR;2023-02-17T11:15:18.000+0000;0057S000001neFLQAY;2025-09-30T19:06:33.000+0000;005b0000005zonLAAQ;2026-06-23T16:52:58.000+0000;a2K7S000000kXaoUAE;01t3X00000HOZfAQAX;False;;;C;True;;1.0;0.0;;BT;0037S00000FMLaKQAX;02i7S000008O6YmQAK;False;GO;EDP C;GO_SERVIPENICHE - EMPREENDIMENTOS TURISTICOS, LDA_01285859;False;a2p7S000000sbUQQAY;False;;;;a2p7S000000wryJQAQ;02i7S000008O6YmQAK;GO;1.0
a2p7S0000019XSRQA2;0057S000000YQiIQAW;False;CT-0057975;EUR;2023-06-29T11:33:20.000+0000;0057S000000YQiIQAW;2025-09-30T19:06:33.000+0000;005b0000005zonLAAQ;2026-06-23T16:52:58.000+0000;a2K7S0000008matUAA;01t3X00000HOZfAQAX;False;;;C;True;;1.0;0.0;;BT;;02i7S000008O6YrQAK;False;GO;;GO_MUNICIPIO MOGADOURO_01609503;False;;False;;;;a2p7S0000019XSRQA2;02i7S000008O6YrQAK;GO;1.0
a2p7S0000019YaqQAE;0057S000000YQiIQAW;False;CT-0060601;EUR;2023-07-25T11:33:15.000+0000;0057S000000YQiIQAW;2025-09-30T19:06:33.000+0000;005b0000005zonLAAQ;2026-06-23T16:52:58.000+0000;a2K7S0000008njhUAA;01t3X00000HOZfAQAX;False;;;B;True;;1.0;0.0;Q Geral;MT;0037S00000FL6ifQAD;02i7S000008O6YwQAK;False;GO;EDP C;GO_Mathias, SA_01260712;False;;False;;;;a2p7S0000019YaqQAE;02i7S000008O6YwQAK;GO;1.0
a2p7S000000TiTIQA0;0053X00000CS3iMQAT;False;CT-0082015;EUR;2024-01-10T12:17:40.000+0000;0053X00000CS3iMQAT;2024-08-14T09:13:28.000+0000;005b0000000c1ccAAA;2026-06-23T16:52:58.000+0000;;01t3X00000IpIctQAF;False;;;C;False;;1.0;0.0;;BT;;02i7S000008O6Z1QAK;False;GA;Partner;;False;;False;;;;a2p7S000000TiTIQA0;02i7S000008O6Z1QAK;GA;1.0
a2p7S000000TiTNQA0;0053X00000CS3iMQAT;False;CT-0082016;EUR;2024-01-10T12:17:47.000+0000;0053X00000CS3iMQAT;2024-08-14T09:13:28.000+0000;005b0000000c1ccAAA;2026-06-23T16:52:58.000+0000;;01t3X00000IpIctQAF;False;;;C;False;;1.0;0.0;;BT;;02i7S000008O6Z6QAK;False;GA;Partner;;False;;False;;;;a2p7S000000TiTNQA0;02i7S000008O6Z6QAK;GA;1.0
a2p7S000000TiTSQA0;0053X00000CS3iMQAT;False;CT-0082017;EUR;2024-01-10T12:17:52.000+0000;0053X00000CS3iMQAT;2024-08-14T09:13:28.000+0000;005b0000000c1ccAAA;2026-06-23T16:52:58.000+0000;;01t3X00000IpIctQAF;False;;;C;False;;1.0;0.0;;BT;;02i7S000008O6Z7QAK;False;GA;Partner;;False;;False;;;;a2p7S000000TiTSQA0;02i7S000008O6Z7QAK;GA;1.0
a2p7S000000TiTXQA0;0053X00000CS3iMQAT;False;CT-0082018;EUR;2024-01-10T12:17:57.000+0000;0053X00000CS3iMQAT;2024-08-14T09:13:28.000+0000;005b0000000c1ccAAA;2026-06-23T16:52:58.000+0000;;01t3X00000IpIctQAF;False;;;C;False;;1.0;0.0;;BT;;02i7S000008O6ZGQA0;False;GA;Partner;;False;;False;;;;a2p7S000000TiTXQA0;02i7S000008O6ZGQA0;GA;1.0
a2p7S000000TiTcQAK;0053X00000CS3iMQAT;False;CT-0082019;EUR;2024-01-10T12:18:03.000+0000;0053X00000CS3iMQAT;2024-08-14T09:13:28.000+0000;005b0000000c1ccAAA;2026-06-23T16:52:58.000+0000;;01t3X00000IpIctQAF;False;;;C;False;;1.0;0.0;;BT;;02i7S000008O6ZLQA0;False;GA;Partner;;False;;False;;;;a2p7S000000TiTcQAK;02i7S000008O6ZLQA0;GA;1.0
a2p7S000000TiThQAK;0053X00000CS3iMQAT;False;CT-0082020;EUR;2024-01-10T12:18:09.000+0000;0053X00000CS3iMQAT;2024-08-14T09:13:28.000+0000;005b0000000c1ccAAA;2026-06-23T16:52:58.000+0000;;01t3X00000IpIctQAF;False;;;C;False;;1.0;0.0;;BT;;02i7S000008O6ZQQA0;False;GA;Partner;;False;;False;;;;a2p7S000000TiThQAK;02i7S000008O6ZQQA0;GA;1.0
a2p7S000000pAyWQAU;0057S000000YQiIQAW;False;CT-0064085;EUR;2023-08-28T17:44:04.000+0000;0057S000000YQiIQAW;2025-09-30T19:06:31.000+0000;005b0000005zonLAAQ;2026-06-23T16:52:58.000+0000;a2K7S000000gSJHUA2;01t3X00000HOZfAQAX;False;;;C;True;;1.0;0.0;;;;02i7S000008O6ZVQA0;False;GO;;GO_Regina Campos & Pereira, Lda._01590268;False;;False;;;;a2p7S000000pAyWQAU;02i7S000008O6ZVQA0;GO;1.0
a2p7S000000TiTrQAK;0053X00000CS3iMQAT;False;CT-0082022;EUR;2024-01-10T12:25:09.000+0000;0053X00000CS3iMQAT;2024-08-14T09:13:28.000+0000;005b0000000c1ccAAA;2026-06-23T16:52:58.000+0000;;01t3X00000IpIctQAF;False;;;B;False;;1.0;0.0;;MT;;02i7S000008O6cmQAC;False;GA;;;False;;False;;;;a2p7S000000TiTrQAK;02i7S000008O6cmQAC;GA;1.0
a2p7S000000TiTwQAK;0053X00000CS3iMQAT;False;CT-0082023;EUR;2024-01-10T12:25:21.000+0000;0053X00000CS3iMQAT;2024-08-14T09:13:28.000+0000;005b0000000c1ccAAA;2026-06-23T16:52:58.000+0000;;01t3X00000IpIctQAF;False;;;B;False;;1.0;0.0;;MT;;02i7S000008O6cwQAC;False;GA;;;False;;False;;;;a2p7S000000TiTwQAK;02i7S000008O6cwQAC;GA;1.0
a2p7S0000019XBpQAM;0053X00000CfJhRQAV;False;CT-0057142;EUR;2023-06-20T16:23:22.000+0000;0053X00000CfJhRQAV;2025-09-30T19:06:33.000+0000;005b0000005zonLAAQ;2026-06-23T16:52:58.000+0000;a2K7S0000008mE9UAI;01t3X00000HOZfAQAX;False;;;C;True;;1.0;0.0;P400;BT;0037S00000FL6ifQAD;02i7S000008O6dBQAS;False;GO;EDP C;GO_IberKing Restauracao SA_01617248;False;;False;;;;a2p7S0000019XBpQAM;02i7S000008O6dBQAS;GO;1.0
a2p7S000000wr4LQAQ;0057S000001FFIeQAO;False;CT-0047113;EUR;2023-01-04T23:35:44.000+0000;0057S000001FFIeQAO;2025-09-30T19:06:31.000+0000;005b0000005zonLAAQ;2026-06-23T16:52:58.000+0000;a2K7S000000kP4MUAU;01t3X00000HOZfAQAX;False;;;B;True;;1.0;0.0;;MT;0037S00000FL6ifQAD;02i7S000008O6dVQAS;False;GO;EDP C;GO_VILA GALÉ INTERNACIONAL - INVESTIMENTOS TURÍSTICOS S.A._01452287;False;;False;;;;a2p7S000000wr4LQAQ;02i7S000008O6dVQAS;GO;1.0
a2p7S000000wr3rQAA;0057S000001FFIeQAO;False;CT-0047107;EUR;2023-01-04T22:28:43.000+0000;0057S000001FFIeQAO;2025-09-30T19:06:31.000+0000;005b0000005zonLAAQ;2026-06-23T16:52:58.000+0000;a2K7S000000kP3sUAE;01t3X00000HOZfAQAX;False;;;B;True;;1.0;0.0;;MT;0037S00000FMLaKQAX;02i7S000008O6duQAC;False;GO;EDP C;GO_VILA GALÉ SOC DE EMPREENDIMENTOS TURISTICOS SA_01452293;False;;False;;;;a2p7S000000wr3rQAA;02i7S000008O6duQAC;GO;1.0
a2p7S000000pCh8QAE;0057S000001FFIeQAO;False;CT-0067698;EUR;2023-09-18T15:19:51.000+0000;0057S000001FFIeQAO;2025-09-30T19:06:31.000+0000;005b0000005zonLAAQ;2026-06-23T16:52:58.000+0000;a2K7S000000gTZVUA2;01t3X00000HOZfAQAX;False;;;B;True;;1.0;0.0;Quadro de Piso do cliente;MT;0037S00000FMLaKQAX;02i7S000008O6eOQAS;False;GO;EDP C;GO_VILA GALÉ INTERNACIONAL - INVESTIMENTOS TURÍSTICOS S.A._01726289;False;;False;;;;a2p7S000000pCh8QAE;02i7S000008O6eOQAS;GO;1.0
a2p3X000001mpRaQAI;0050X000007Ky00QAC;False;CT-0012035;EUR;2021-10-29T16:02:02.000+0000;0050X000007Ky00QAC;2025-09-30T19:06:27.000+0000;005b0000005zonLAAQ;2026-06-23T16:53:07.000+0000;a2K3X0000027h9GUAQ;01t3X00000H9ossQAB;False;;;;False;;1.0;0.0;;;;02i7S000008O73eQAC;True;GO;;GO_Barata Claro e Inacio Emp Tur Lda_00764496;False;;False;;;;a2p3X000001mpRaQAI;02i7S000008O73eQAC;GO;1.0
a2p7S0000019VS0QAM;0057S000001neFLQAY;False;CT-0053038;EUR;2023-05-03T09:00:13.000+0000;0057S000001neFLQAY;2025-09-30T19:06:33.000+0000;005b0000005zonLAAQ;2026-06-23T16:52:58.000+0000;a2K7S0000008kUvUAI;01t3X00000HOZfAQAX;False;;;B;True;;1.0;0.0;;BT;003Qv00000CC9S1IAL;02i7S000008O93VQAS;False;GO;EDP C;GO_A. J. G. Sousa - Unip Lda_01395027;False;;False;;;;a2p7S0000019VS0QAM;02i7S000008O93VQAS;GO;1.0
a2p7S000000wr67QAA;0057S000001EnsKQAS;False;CT-0047196;EUR;2023-01-05T11:31:47.000+0000;0057S000001EnsKQAS;2025-09-30T19:06:31.000+0000;005b0000005zonLAAQ;2026-06-23T16:52:58.000+0000;a2K7S000000kP7LUAU;01t3X00000HOZfAQAX;False;;;C;True;;1.0;0.0;;BT;0033X00003VHz8dQAD;02i7S000008O93aQAC;False;GO;EDP C;GO_BK PORTUGAL, S.A._01458118;False;;False;;;;a2p7S000000wr67QAA;02i7S000008O93aQAC;GO;1.0
a2p7S000000wr6CQAQ;0057S000001EnsKQAS;False;CT-0047197;EUR;2023-01-05T11:40:14.000+0000;0057S000001EnsKQAS;2025-09-30T19:06:31.000+0000;005b0000005zonLAAQ;2026-06-23T16:52:58.000+0000;a2K7S000000kP7QUAU;01t3X00000HOZfAQAX;False;;;C;True;;1.0;0.0;;BT;0033X00003VHz8dQAD;02i7S000008O93fQAC;False;GO;EDP C;GO_BK PORTUGAL, S.A._01458122;False;;False;;;;a2p7S000000wr6CQAQ;02i7S000008O93fQAC;GO;1.0
a2p7S000000pCy4QAE;0057S000000YQiIQAW;False;CT-0068463;EUR;2023-09-25T15:20:03.000+0000;0057S000000YQiIQAW;2025-09-30T19:06:31.000+0000;005b0000005zonLAAQ;2026-06-23T16:52:58.000+0000;a2K7S000000gTvvUAE;01t3X00000HOZfAQAX;False;;;B;True;;1.0;0.0;;MT;003Qv00000CC9S1IAL;02i7S000008OJ8KQAW;False;GO;EDP C;GO_Manuel Das Neves Coelho Filhos Lda_01609227;False;;False;;;;a2p7S000000pCy4QAE;02i7S000008OJ8KQAW;GO;1.0
a2p7S000000TipEQAS;0053X00000CS3iMQAT;False;CT-0082829;EUR;2024-01-16T08:53:23.000+0000;0053X00000CS3iMQAT;2024-08-14T09:13:29.000+0000;005b0000000c1ccAAA;2026-06-23T16:52:58.000+0000;;01t3X00000IpIbqQAF;False;;;C;False;;1.0;0.0;;BT;;02i7S000008OMBbQAO;True;GA;;;False;;False;;;;a2p7S000000TipEQAS;02i7S000008OMBbQAO;GA;1.0
a2p7S000000TipJQAS;0053X00000CS3iMQAT;False;CT-0082830;EUR;2024-01-16T08:53:30.000+0000;0053X00000CS3iMQAT;2024-08-14T09:13:29.000+0000;005b0000000c1ccAAA;2026-06-23T16:52:58.000+0000;;01t3X00000IpIbqQAF;False;;;C;False;;1.0;0.0;;BT;;02i7S000008OMBgQAO;True;GA;;;False;;False;;;;a2p7S000000TipJQAS;02i7S000008OMBgQAO;GA;1.0
a2p7S000000TipOQAS;0053X00000CS3iMQAT;False;CT-0082831;EUR;2024-01-16T08:53:35.000+0000;0053X00000CS3iMQAT;2024-08-14T09:01:01.000+0000;005b0000000c1ccAAA;2026-06-23T16:52:58.000+0000;;01t3X00000IpIbqQAF;False;;;C;False;;1.0;0.0;;BT;;02i7S000008OMBqQAO;True;GA;;;False;;False;;;;a2p7S000000TipOQAS;02i7S000008OMBqQAO;GA;1.0
a2p7S000000TipTQAS;0053X00000CS3iMQAT;False;CT-0082832;EUR;2024-01-16T08:53:40.000+0000;0053X00000CS3iMQAT;2024-08-14T09:01:01.000+0000;005b0000000c1ccAAA;2026-06-23T16:52:58.000+0000;;01t3X00000IpIbqQAF;False;;;C;False;;1.0;0.0;;BT;;02i7S000008OMBvQAO;True;GA;;;False;;False;;;;a2p7S000000TipTQAS;02i7S000008OMBvQAO;GA;1.0
a2p7S000000TipYQAS;0053X00000CS3iMQAT;False;CT-0082833;EUR;2024-01-16T08:53:46.000+0000;0053X00000CS3iMQAT;2024-08-14T09:01:01.000+0000;005b0000000c1ccAAA;2026-06-23T16:52:58.000+0000;;01t3X00000IpIbqQAF;False;;;C;False;;1.0;0.0;;BT;;02i7S000008OMC0QAO;True;GA;;;False;;False;;;;a2p7S000000TipYQAS;02i7S000008OMC0QAO;GA;1.0
a2p7S000000TipdQAC;0053X00000CS3iMQAT;False;CT-0082834;EUR;2024-01-16T08:53:53.000+0000;0053X00000CS3iMQAT;2024-08-14T09:01:01.000+0000;005b0000000c1ccAAA;2026-06-23T16:52:58.000+0000;;01t3X00000IpIbqQAF;False;;;C;False;;1.0;0.0;;BT;;02i7S000008OMCAQA4;True;GA;;;False;;False;;;;a2p7S000000TipdQAC;02i7S000008OMCAQA4;GA;1.0
a2p7S000000TipiQAC;0053X00000CS3iMQAT;False;CT-0082835;EUR;2024-01-16T08:53:58.000+0000;0053X00000CS3iMQAT;2024-08-14T09:01:01.000+0000;005b0000000c1ccAAA;2026-06-23T16:52:58.000+0000;;01t3X00000IpIbqQAF;False;;;C;False;;1.0;0.0;QE Cliente;BT;;02i7S000008OMCFQA4;False;GA;;;False;;False;;;;a2p7S000000TipiQAC;02i7S000008OMCFQA4;GA;1.0
a2p7S000000TipnQAC;0053X00000CS3iMQAT;False;CT-0082836;EUR;2024-01-16T08:54:05.000+0000;0053X00000CS3iMQAT;2024-08-14T09:01:01.000+0000;005b0000000c1ccAAA;2026-06-23T16:52:58.000+0000;;01t3X00000IpIbqQAF;False;;;C;False;;1.0;0.0;QE Cliente;BT;;02i7S000008OMCKQA4;False;GA;;;False;;False;;;;a2p7S000000TipnQAC;02i7S000008OMCKQA4;GA;1.0
a2p7S000000Tg34QAC;0057S000001FFIeQAO;False;CT-0076448;EUR;2023-11-23T19:44:26.000+0000;0057S000001FFIeQAO;2025-09-30T19:06:29.000+0000;005b0000005zonLAAQ;2026-06-23T16:52:58.000+0000;a2K7S0000015PpaUAE;01t3X00000IpIbqQAF;False;;;C;False;;1.0;0.0;;BT;;02i7S000008OMCZQA4;True;GO;;GO_Manuel Rui Azinhais Nabeiro, Lda_01835056;False;;False;;;;a2p7S000000Tg34QAC;02i7S000008OMCZQA4;GO;1.0
